P -200, 700, -230, 0, 0, 0, 3, Original_Map:_Goodurden_<RoI>
P -200, 900, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -200, 1100, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -200, 1300, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
P -200, 1500, 0, 0, 0, 0, 2, Height_Filter:_40/40
L 479.3141, -1373.2213, -149.2375,  476.3566, -1373.2205, -149.2375,  64, 64, 64
L 476.3566, -1373.2205, -149.2375,  476.3548, -1386.7656, -149.2375,  64, 64, 64
L 476.3548, -1386.7656, -149.2375,  479.3140, -1386.7649, -149.2375,  64, 64, 64
L 479.3142, -1421.2268, -149.2374,  476.3566, -1421.2258, -149.2374,  64, 64, 64
L 476.3566, -1421.2258, -149.2374,  476.3552, -1434.7712, -149.2374,  64, 64, 64
L 476.3552, -1434.7712, -149.2374,  479.3141, -1434.7706, -149.2374,  64, 64, 64
L 479.3143, -1468.6901, -149.2374,  476.3559, -1468.6869, -149.2374,  64, 64, 64
L 476.3559, -1468.6869, -149.2374,  476.3558, -1482.2344, -149.2374,  64, 64, 64
L 476.3558, -1482.2344, -149.2374,  479.3140, -1482.2338, -149.2374,  64, 64, 64
L 479.3142, -1517.2194, -149.2374,  476.3572, -1517.2155, -149.2374,  64, 64, 64
L 476.3572, -1517.2155, -149.2374,  476.3538, -1530.7638, -149.2374,  64, 64, 64
L 476.3538, -1530.7638, -149.2374,  479.3141, -1530.7629, -149.2374,  64, 64, 64
L 479.3141, -1565.2350, -149.2374,  476.3569, -1565.2310, -149.2374,  64, 64, 64
L 476.3569, -1565.2310, -149.2374,  476.3552, -1578.7775, -149.2374,  64, 64, 64
L 476.3552, -1578.7775, -149.2374,  479.3141, -1578.7786, -149.2374,  64, 64, 64
L 479.3143, -1613.2344, -149.2374,  476.3575, -1613.2336, -149.2374,  64, 64, 64
L 476.3575, -1613.2336, -149.2374,  476.3527, -1626.7786, -149.2374,  64, 64, 64
L 476.3527, -1626.7786, -149.2374,  479.3140, -1626.7781, -149.2374,  64, 64, 64
L 479.3144, -1661.2318, -149.2374,  476.3564, -1661.2311, -149.2374,  64, 64, 64
L 476.3564, -1661.2311, -149.2375,  476.3553, -1674.7764, -149.2375,  64, 64, 64
L 476.3553, -1674.7764, -149.2375,  479.3141, -1674.7756, -149.2375,  64, 64, 64
L 479.3143, -1709.2076, -149.2374,  476.3570, -1709.2028, -149.2374,  64, 64, 64
L 476.3570, -1709.2028, -149.2374,  476.3548, -1722.7523, -149.2374,  64, 64, 64
L 476.3548, -1722.7523, -149.2374,  479.3140, -1722.7512, -149.2374,  64, 64, 64
L 479.3135, -1248.6855, -149.2374,  479.3140, -1751.3085, -149.2374,  0, 0, 0
L 479.3140, -1745.3134, -149.2374,  473.3134, -1745.3113, -149.2374,  64, 64, 64
L 473.3134, -1745.3113, -149.2375,  473.3142, -1751.3143, -149.2375,  64, 64, 64
L 473.3142, -1751.3143, -149.2375,  459.7719, -1751.3142, -149.2375,  64, 64, 64
L 459.7719, -1751.3142, -149.2375,  459.7740, -1748.3313, -149.2375,  64, 64, 64
L 459.7740, -1748.3313, -149.2375,  446.2267, -1748.3289, -149.2375,  64, 64, 64
L 446.2267, -1748.3289, -149.2375,  446.2283, -1751.3142, -149.2375,  64, 64, 64
L 446.2283, -1751.3142, -149.2375,  414.7771, -1751.3138, -149.2375,  64, 64, 64
L 414.7771, -1751.3138, -149.2375,  414.7782, -1748.3298, -149.2375,  64, 64, 64
L 414.7782, -1748.3298, -149.2375,  401.2310, -1748.3279, -149.2375,  64, 64, 64
L 401.2310, -1748.3279, -149.2374,  401.2334, -1751.3138, -149.2374,  64, 64, 64
L 401.2334, -1751.3138, -149.2374,  354.7822, -1751.3140, -149.2374,  64, 64, 64
L 354.7822, -1751.3140, -149.2374,  354.7824, -1748.3296, -149.2374,  64, 64, 64
L 354.7824, -1748.3296, -149.2374,  341.2365, -1748.3282, -149.2374,  64, 64, 64
L 341.2365, -1748.3282, -149.2374,  341.2387, -1751.3138, -149.2374,  64, 64, 64
L 341.2387, -1751.3138, -149.2374,  294.7784, -1751.3143, -149.2374,  64, 64, 64
L 294.7784, -1751.3143, -149.2374,  294.7798, -1748.3298, -149.2374,  64, 64, 64
L 294.7798, -1748.3298, -149.2374,  281.2340, -1748.3298, -149.2374,  64, 64, 64
L 281.2340, -1748.3298, -149.2374,  281.2350, -1751.3142, -149.2374,  64, 64, 64
L 281.2350, -1751.3142, -149.2374,  246.7971, -1751.3141, -149.2374,  64, 64, 64
L 246.7971, -1751.3141, -149.2374,  246.7980, -1748.3309, -149.2374,  64, 64, 64
L 246.7980, -1748.3309, -149.2374,  233.2529, -1748.3298, -149.2374,  64, 64, 64
L 233.2529, -1748.3298, -149.2374,  233.2535, -1751.3142, -149.2374,  64, 64, 64
L 479.3140, -1751.3085, -149.2374,  216.6820, -1751.3146, -149.2374,  0, 0, 0
L 222.6858, -1751.3145, -149.2374,  222.6866, -1745.3137, -149.2375,  64, 64, 64
L 222.6866, -1745.3137, -149.2375,  216.6858, -1745.3142, -149.2375,  64, 64, 64
L 216.6859, -1722.7516, -149.2375,  219.6683, -1722.7506, -149.2375,  64, 64, 64
L 219.6700, -1709.2068, -149.2375,  216.6857, -1709.2079, -149.2375,  64, 64, 64
L 216.6861, -1674.7758, -149.2375,  219.6688, -1674.7770, -149.2375,  64, 64, 64
L 219.6688, -1674.7770, -149.2375,  219.6705, -1661.2294, -149.2375,  64, 64, 64
L 219.6705, -1661.2294, -149.2375,  216.6859, -1661.2322, -149.2375,  64, 64, 64
L 216.6858, -1626.7784, -149.2374,  219.6683, -1626.7775, -149.2374,  64, 64, 64
L 219.6683, -1626.7775, -149.2374,  219.6702, -1613.2341, -149.2374,  64, 64, 64
L 219.6702, -1613.2341, -149.2374,  216.6859, -1613.2346, -149.2374,  64, 64, 64
L 216.6858, -1578.7788, -149.2374,  219.6681, -1578.7797, -149.2374,  64, 64, 64
L 219.6681, -1578.7797, -149.2374,  219.6702, -1565.2329, -149.2374,  64, 64, 64
L 219.6702, -1565.2329, -149.2375,  216.6859, -1565.2351, -149.2375,  64, 64, 64
L 216.6859, -1530.7634, -149.2374,  219.6686, -1530.7639, -149.2374,  64, 64, 64
L 219.6686, -1530.7639, -149.2374,  219.6692, -1517.2191, -149.2374,  64, 64, 64
L 219.6692, -1517.2191, -149.2374,  216.6858, -1517.2196, -149.2374,  64, 64, 64
L 216.6859, -1482.2340, -149.2374,  219.6687, -1482.2329, -149.2374,  64, 64, 64
L 219.6687, -1482.2329, -149.2375,  219.6692, -1468.6880, -149.2375,  64, 64, 64
L 219.6692, -1468.6880, -149.2375,  216.6858, -1468.6902, -149.2375,  64, 64, 64
L 216.6859, -1434.7710, -149.2374,  219.6683, -1434.6285, -149.2374,  64, 64, 64
L 219.6683, -1434.6285, -149.2374,  219.6695, -1421.2231, -149.2374,  64, 64, 64
L 219.6695, -1421.2231, -149.2374,  216.6858, -1421.2271, -149.2374,  64, 64, 64
L 216.6859, -1386.7654, -149.2374,  219.6691, -1386.7660, -149.2374,  64, 64, 64
L 219.6691, -1386.7660, -149.2374,  219.6697, -1373.2190, -149.2374,  64, 64, 64
L 219.6697, -1373.2190, -149.2374,  216.6857, -1373.2217, -149.2374,  64, 64, 64
L 216.6860, -1338.7784, -149.2374,  219.6686, -1338.7792, -149.2374,  64, 64, 64
L 219.6686, -1338.7792, -149.2374,  219.6688, -1325.2317, -149.2374,  64, 64, 64
L 219.6688, -1325.2317, -149.2374,  216.6860, -1325.2345, -149.2374,  64, 64, 64
L 216.6858, -1290.7756, -149.2374,  219.6691, -1290.7766, -149.2374,  64, 64, 64
L 219.6691, -1290.7766, -149.2375,  219.6699, -1277.2311, -149.2375,  64, 64, 64
L 219.6699, -1277.2311, -149.2375,  216.6859, -1277.2319, -149.2375,  64, 64, 64
L 216.6820, -1751.3146, -149.2375,  216.6861, -1248.6858, -149.2375,  0, 0, 0
L 216.6860, -1254.6857, -149.2375,  222.6868, -1254.6863, -149.2375,  64, 64, 64
L 222.6868, -1254.6863, -149.2375,  222.6859, -1248.6858, -149.2375,  64, 64, 64
L 216.6861, -1248.6858, -149.2375,  326.2314, -1248.6858, -149.2375,  0, 0, 0
L 233.2534, -1248.6858, -149.2375,  233.2522, -1251.6677, -149.2375,  64, 64, 64
L 233.2522, -1251.6677, -149.2375,  246.7976, -1251.6680, -149.2375,  64, 64, 64
L 246.7976, -1251.6680, -149.2375,  246.7971, -1248.6857, -149.2375,  64, 64, 64
L 281.2346, -1248.6857, -149.2375,  281.2315, -1251.6682, -149.2375,  64, 64, 64
L 281.2315, -1251.6682, -149.2375,  294.7785, -1251.6707, -149.2375,  64, 64, 64
L 294.7785, -1251.6707, -149.2375,  294.7785, -1248.6859, -149.2375,  64, 64, 64
L 326.2321, -1244.2316, -149.2375,  326.2299, -1257.7748, -149.2375,  64, 64, 64
L 326.2299, -1257.7748, -149.2375,  339.7750, -1257.7759, -149.2375,  64, 64, 64
L 339.7750, -1257.7759, -149.2374,  339.7775, -1244.2300, -149.2374,  64, 64, 64
L 349.4739, -1335.4733, -156.4307,  334.3699, -1337.5487, -156.4306,  64, 64, 64
L 334.3699, -1337.5487, -156.4306,  321.7922, -1343.8784, -156.4306,  64, 64, 64
L 321.7922, -1343.8784, -156.4306,  312.1454, -1353.7278, -156.4306,  64, 64, 64
L 312.1454, -1353.7278, -156.4306,  305.7675, -1366.3165, -156.4306,  64, 64, 64
L 305.7675, -1366.3165, -156.4306,  303.7824, -1379.7706, -156.4306,  64, 64, 64
L 303.7824, -1379.7706, -156.4306,  305.9244, -1393.9352, -156.4306,  64, 64, 64
L 305.9244, -1393.9352, -156.4306,  312.1991, -1406.0641, -156.4306,  64, 64, 64
L 312.1991, -1406.0641, -156.4306,  322.0998, -1416.1371, -156.4306,  64, 64, 64
L 322.0998, -1416.1371, -156.4306,  334.5066, -1422.2384, -156.4306,  64, 64, 64
L 334.5066, -1422.2384, -156.4306,  347.8916, -1424.4253, -156.4306,  64, 64, 64
L 347.8916, -1424.4253, -156.4306,  361.6159, -1422.3245, -156.4306,  64, 64, 64
L 361.6159, -1422.3245, -156.4306,  374.1409, -1415.8414, -156.4306,  64, 64, 64
L 374.1409, -1415.8414, -156.4306,  384.1711, -1405.8644, -156.4306,  64, 64, 64
L 384.1711, -1405.8644, -156.4306,  390.5279, -1393.7749, -156.4306,  64, 64, 64
L 390.5279, -1393.7749, -156.4306,  392.7155, -1379.5879, -156.4306,  64, 64, 64
L 392.7155, -1379.5879, -156.4306,  390.5496, -1366.0713, -156.4306,  64, 64, 64
L 390.5496, -1366.0713, -156.4306,  384.2976, -1353.8502, -156.4306,  64, 64, 64
L 384.2976, -1353.8502, -156.4306,  374.2934, -1343.7501, -156.4305,  64, 64, 64
L 374.2934, -1343.7501, -156.4305,  361.7533, -1337.6514, -156.4306,  64, 64, 64
L 361.7533, -1337.6514, -156.4306,  349.4739, -1335.4733, -156.4306,  64, 64, 64
L 393.6879, -1451.3136, -149.2374,  302.3138, -1451.3107, -149.2374,  64, 64, 64
L 302.3138, -1451.3107, -149.2375,  302.3110, -1476.6860, -149.2375,  64, 64, 64
L 302.3110, -1476.6860, -149.2375,  393.6858, -1476.6884, -149.2375,  64, 64, 64
L 393.6858, -1476.6884, -149.2375,  393.6879, -1451.3136, -149.2375,  64, 64, 64
L 388.2360, -1489.7649, -149.2374,  367.7641, -1489.7642, -149.2312,  64, 64, 64
L 367.7641, -1489.7642, -149.2374,  367.7644, -1510.2349, -149.2291,  64, 64, 64
L 367.7644, -1510.2349, -149.2374,  388.2336, -1510.2344, -149.2295,  64, 64, 64
L 388.2336, -1510.2344, -149.2374,  388.2360, -1489.7649, -149.2374,  64, 64, 64
L 358.2259, -1513.7626, -149.2374,  358.2269, -1534.2294, -149.2290,  64, 64, 64
L 358.2269, -1534.2294, -149.2374,  337.7587, -1534.2324, -149.2346,  64, 64, 64
L 337.7587, -1534.2324, -149.2367,  337.7552, -1513.7626, -149.2325,  64, 64, 64
L 337.7552, -1513.7626, -149.2374,  358.2259, -1513.7626, -149.2373,  64, 64, 64
L 328.2325, -1510.2366, -149.2374,  328.2355, -1489.7657, -149.2274,  64, 64, 64
L 328.2355, -1489.7657, -149.2374,  307.7632, -1489.7632, -149.2331,  64, 64, 64
L 307.7632, -1489.7632, -149.2374,  307.7641, -1510.2325, -149.2374,  64, 64, 64
L 307.7641, -1510.2325, -149.2356,  328.2325, -1510.2366, -149.2374,  64, 64, 64
L 358.2306, -1633.7712, -149.2374,  337.7551, -1633.7710, -149.2229,  64, 64, 64
L 337.7551, -1633.7710, -149.2374,  337.7565, -1654.2412, -149.2311,  64, 64, 64
L 337.7565, -1654.2412, -149.2374,  358.2244, -1654.2399, -149.2374,  64, 64, 64
L 358.2244, -1654.2399, -149.2373,  358.2306, -1633.7712, -149.2374,  64, 64, 64
L 219.6683, -1722.7506, -149.2374,  219.6700, -1709.2068, -149.2374,  64, 64, 64
L 339.7775, -1244.2300, -149.2374,  326.2321, -1244.2316, -149.2374,  64, 64, 64
L 334.6858, -1244.2306, -149.2374,  334.6859, -1218.7717, -149.2374,  0, 0, 0
L 334.6859, -1218.7717, -149.2374,  339.7723, -1218.7726, -149.2374,  0, 0, 0
L 339.7723, -1218.7726, -149.2374,  339.7721, -1205.2255, -149.2374,  0, 0, 0
L 339.7721, -1205.2255, -149.2374,  334.6859, -1205.2278, -149.2374,  0, 0, 0
L 334.6859, -1205.2278, -149.2374,  334.6858, -1185.2202, -149.2374,  0, 0, 0
L 326.2258, -1185.2179, -149.2374,  339.7680, -1185.2216, -149.2374,  64, 64, 64
L 339.7680, -1185.2216, -149.2374,  339.7688, -1171.6779, -149.2374,  64, 64, 64
L 339.7688, -1171.6779, -149.2375,  326.2227, -1171.6713, -149.2375,  64, 64, 64
L 326.2227, -1171.6713, -149.2375,  326.2258, -1185.2179, -149.2375,  64, 64, 64
L 326.2241, -1177.6945, -149.2375,  314.3123, -1177.6932, -149.2375,  0, 0, 0
L 314.3123, -1177.6932, -149.2375,  314.3234, -1235.3141, -149.2375,  0, 0, 0
L 314.3141, -1186.5819, -149.2375,  308.2268, -1186.5814, -149.2375,  0, 0, 0
L 308.2268, -1186.5814, -149.2375,  308.2241, -1200.1250, -149.2375,  0, 0, 0
L 308.2241, -1200.1250, -149.2375,  314.3141, -1200.1260, -149.2375,  0, 0, 0
L 314.3141, -1215.1661, -149.2375,  308.2273, -1215.1653, -149.2375,  0, 0, 0
L 308.2273, -1215.1653, -149.2375,  308.2263, -1228.7108, -149.2375,  0, 0, 0
L 308.2263, -1228.7108, -149.2375,  314.3140, -1228.7102, -149.2375,  0, 0, 0
L 314.3234, -1235.3141, -149.2375,  296.6664, -1235.3140, -149.2375,  0, 0, 0
L 296.6664, -1235.3140, -149.2375,  296.6664, -1229.1803, -149.2375,  0, 0, 0
L 296.6664, -1229.1803, -149.2374,  289.4163, -1229.1821, -149.2374,  0, 0, 0
L 289.4163, -1229.1821, -149.2374,  289.3461, -1227.5078, -149.2374,  0, 0, 0
L 289.3461, -1227.5078, -149.2374,  282.9425, -1227.5078, -149.2374,  0, 0, 0
L 282.9425, -1227.5078, -149.2374,  282.9448, -1230.1392, -149.2374,  0, 0, 0
L 282.9448, -1230.1392, -149.2374,  269.0165, -1230.1389, -149.2374,  0, 0, 0
L 269.0165, -1230.1389, -149.2374,  269.0179, -1227.5043, -149.2374,  0, 0, 0
L 269.0179, -1227.5043, -149.2374,  262.5423, -1227.5090, -149.2374,  0, 0, 0
L 262.5423, -1227.5090, -149.2374,  262.5446, -1229.1819, -149.2374,  0, 0, 0
L 262.5446, -1229.1819, -149.2374,  255.2920, -1229.1813, -149.2374,  0, 0, 0
L 255.2920, -1229.1813, -149.2374,  255.2944, -1235.3140, -149.2374,  0, 0, 0
L 255.2944, -1235.3140, -149.2374,  248.6814, -1235.3140, -149.2374,  0, 0, 0
L 248.6814, -1235.3140, -149.2374,  248.6837, -1229.6852, -149.2374,  0, 0, 0
L 248.6837, -1229.6852, -149.2374,  242.2237, -1229.6841, -149.2374,  0, 0, 0
L 242.2237, -1229.6841, -149.2374,  242.1706, -1232.3149, -149.2374,  0, 0, 0
L 242.1706, -1232.3149, -149.2374,  228.2814, -1232.3154, -149.2373,  0, 0, 0
L 228.2814, -1232.3154, -149.2373,  228.2849, -1229.6833, -149.2374,  0, 0, 0
L 228.2849, -1229.6833, -149.2374,  221.8078, -1229.6843, -149.2374,  0, 0, 0
L 221.8078, -1229.6843, -149.2374,  221.8096, -1235.3135, -149.2373,  0, 0, 0
L 221.8096, -1235.3135, -149.2373,  214.8674, -1235.2999, -149.2374,  0, 0, 0
L 214.8674, -1235.2999, -149.2374,  214.8676, -1229.6837, -149.2374,  0, 0, 0
L 214.8676, -1229.6837, -149.2374,  208.3922, -1229.6842, -149.2374,  0, 0, 0
L 208.3922, -1229.6842, -149.2374,  208.3947, -1232.2571, -149.2374,  0, 0, 0
L 208.3947, -1232.2571, -149.2374,  194.4672, -1232.3156, -149.2373,  0, 0, 0
L 194.4672, -1232.3156, -149.2373,  194.4684, -1229.6863, -149.2374,  0, 0, 0
L 194.4684, -1229.6863, -149.2374,  187.9496, -1229.6831, -149.2374,  0, 0, 0
L 187.9496, -1229.6831, -149.2374,  187.9944, -1235.3138, -149.2373,  0, 0, 0
L 187.9944, -1235.3138, -149.2373,  180.2918, -1235.3138, -149.2374,  0, 0, 0
L 180.2918, -1235.3138, -149.2374,  180.2578, -1215.0526, -149.2373,  0, 0, 0
L 172.9233, -1215.0538, -149.2373,  186.4643, -1215.0515, -149.2374,  64, 64, 64
L 186.4643, -1215.0515, -149.2374,  186.4608, -1201.5085, -149.2374,  64, 64, 64
L 182.1681, -1185.0516, -149.2374,  182.1471, -1201.5073, -149.2374,  127, 127, 0
L -13.7569, -335.7033, -74.5238,  -13.7566, -350.3601, -74.5229,  0, 0, 0
L -13.7566, -350.3601, -74.5229,  -8.3056, -350.3797, -74.5239,  0, 0, 0
L -8.3056, -350.3797, -74.5239,  -8.2772, -363.7785, -74.5217,  0, 0, 0
L -8.2772, -363.7785, -74.5239,  -13.7566, -363.7726, -74.5229,  0, 0, 0
L -13.7566, -363.7726, -74.5229,  -13.7559, -523.7653, -148.6992,  0, 0, 0
L -23.5066, -523.7701, -148.6992,  -8.7675, -523.7629, -148.7759,  64, 64, 64
L -8.7675, -523.7629, -148.2972,  -8.7659, -536.6553, -148.6790,  64, 64, 64
L -8.7659, -536.6553, -148.6790,  -23.5132, -536.6535, -148.6790,  64, 64, 64
L -23.5132, -536.6535, -148.6790,  -23.5066, -523.7701, -148.6790,  64, 64, 64
L -23.5100, -530.4753, -148.6790,  -33.6468, -530.4755, -148.6781,  0, 0, 0
L -33.6468, -530.4755, -148.6781,  -33.6478, -534.3511, -148.6790,  0, 0, 0
L -33.6478, -534.3511, -148.6790,  -38.5316, -534.3525, -148.6790,  0, 0, 0
L -38.5316, -534.3525, -148.6790,  -38.5641, -629.1431, -148.6790,  0, 0, 0
L -43.6452, -629.1443, -148.6790,  -30.7627, -629.1412, -148.6790,  64, 64, 64
L -30.7627, -629.1412, -148.6790,  -30.7620, -643.8873, -148.6790,  64, 64, 64
L -30.7620, -643.8873, -148.6790,  -43.6526, -643.8851, -148.6790,  64, 64, 64
L -43.6526, -643.8851, -148.6790,  -43.6452, -629.1443, -148.6790,  64, 64, 64
L -43.6510, -640.6412, -148.6790,  -71.6076, -640.6644, -148.6790,  0, 0, 0
L -71.6185, -629.3276, -148.6790,  -71.6043, -644.0671, -148.6790,  64, 64, 64
L -71.6043, -644.0671, -148.6790,  -84.4937, -644.0690, -148.6790,  64, 64, 64
L -84.4937, -644.0690, -148.6790,  -84.4956, -629.3210, -148.6790,  64, 64, 64
L -84.4956, -629.3210, -148.6790,  -71.6185, -629.3276, -148.6790,  64, 64, 64
L -76.5161, -629.3251, -148.6790,  -76.5000, -534.3495, -148.6781,  0, 0, 0
L -76.5000, -534.3495, -148.6781,  -81.4068, -534.3490, -148.6790,  0, 0, 0
L -81.4068, -534.3490, -148.6790,  -81.4378, -530.4056, -148.6781,  0, 0, 0
L -81.4378, -530.4056, -148.6781,  -150.3299, -530.4241, -148.6787,  0, 0, 0
L -150.3299, -530.4241, -148.6787,  -150.3307, -534.3522, -148.6790,  0, 0, 0
L -150.3307, -534.3522, -148.6790,  -155.2466, -534.3533, -148.6781,  0, 0, 0
L -155.2466, -534.3533, -148.6781,  -155.2465, -716.1659, -148.6790,  0, 0, 0
L -155.2465, -716.1659, -148.6790,  -150.3311, -716.1946, -148.6790,  0, 0, 0
L -150.3311, -716.1946, -148.6790,  -150.3280, -720.0616, -148.6781,  0, 0, 0
L -150.3280, -720.0616, -148.6781,  -81.4166, -720.0611, -148.6781,  0, 0, 0
L -81.4166, -720.0611, -148.6781,  -81.4177, -716.1862, -148.6790,  0, 0, 0
L -81.4177, -716.1862, -148.6790,  -76.5139, -716.1840, -148.6790,  0, 0, 0
L -76.5139, -716.1840, -148.6790,  -76.4999, -676.7346, -148.6790,  0, 0, 0
L -71.6111, -676.7339, -148.6790,  -84.4948, -676.7357, -148.6790,  64, 64, 64
L -84.4948, -676.7357, -148.6790,  -84.4999, -661.9895, -148.6790,  64, 64, 64
L -84.4999, -661.9895, -148.6790,  -71.6057, -661.9926, -148.6790,  64, 64, 64
L -71.6057, -661.9926, -148.6790,  -71.6111, -676.7339, -148.6790,  64, 64, 64
L -71.6069, -665.2985, -148.6790,  -43.6509, -665.2798, -148.6790,  0, 0, 0
L -43.6402, -676.6032, -148.6790,  -43.6542, -661.8069, -148.6790,  64, 64, 64
L -43.6542, -661.8069, -148.6790,  -30.7658, -661.8102, -148.6790,  64, 64, 64
L -30.7658, -661.8102, -148.6790,  -30.7598, -676.5516, -148.6791,  64, 64, 64
L -30.7598, -676.5516, -148.6790,  -43.6402, -676.6032, -148.6790,  64, 64, 64
L -38.5641, -676.5829, -148.6790,  -38.5638, -716.1833, -148.6781,  0, 0, 0
L -38.5638, -716.1833, -148.6781,  -33.6411, -716.1845, -148.6790,  0, 0, 0
L -33.6411, -716.1845, -148.6790,  -33.6456, -720.0458, -148.6790,  0, 0, 0
L -33.6456, -720.0458, -148.6790,  -23.5177, -720.0618, -148.6789,  0, 0, 0
L -23.5148, -726.0092, -148.6789,  -23.5211, -713.0487, -148.6790,  64, 64, 64
L -23.5211, -713.0487, -148.6790,  -8.7741, -713.0485, -148.6790,  64, 64, 64
L -8.7741, -713.0485, -148.6790,  -8.7754, -725.9213, -148.6694,  64, 64, 64
L -8.7754, -725.9213, -148.6694,  -23.5148, -726.0092, -148.6694,  64, 64, 64
L -13.5623, -725.9498, -148.6694,  -13.7567, -803.4357, -149.1467,  0, 0, 0
L -13.7567, -803.4357, -149.1467,  -8.3076, -803.4451, -149.1476,  0, 0, 0
L -8.3076, -803.4451, -149.1476,  -8.2809, -816.8488, -149.1476,  0, 0, 0
L 13.7576, -803.4261, -149.1467,  8.2860, -803.4272, -149.1476,  0, 0, 0
L 8.2860, -803.4272, -149.1476,  8.2899, -816.8491, -149.1476,  0, 0, 0
L 8.2899, -816.8491, -149.1476,  13.7256, -816.8521, -149.1476,  0, 0, 0
L 13.7256, -816.8521, -149.1476,  13.7560, -976.8362, -223.2563,  0, 0, 0
L 13.7560, -976.8362, -223.2563,  9.1579, -976.8331, -223.3640,  0, 0, 0
L -8.2809, -816.8488, -149.1476,  -13.7570, -816.8440, -149.1467,  0, 0, 0
L -13.7570, -816.8440, -149.1467,  -13.7570, -976.8308, -223.3230,  0, 0, 0
L -13.7570, -976.8308, -223.3230,  -8.7686, -976.8341, -223.3961,  0, 0, 0
L -8.7686, -976.8341, -223.3661,  -8.7657, -989.7222, -223.3028,  0, 0, 0
L -8.7657, -989.7222, -223.3028,  -23.5119, -989.7280, -223.3028,  0, 0, 0
L -23.5119, -989.7280, -223.3028,  -23.5100, -983.5460, -223.3027,  0, 0, 0
L -23.5100, -983.5460, -223.3027,  -33.6470, -983.5688, -223.3028,  0, 0, 0
L -33.6470, -983.5688, -223.3028,  -33.6477, -987.4184, -223.3028,  0, 0, 0
L -33.6477, -987.4184, -223.3028,  -38.5269, -987.4235, -223.3028,  0, 0, 0
L -38.5269, -987.4235, -223.3028,  -38.5629, -1082.2152, -223.3027,  0, 0, 0
L -38.5629, -1082.2152, -223.3027,  -30.7633, -1082.2135, -223.3028,  0, 0, 0
L -30.7633, -1082.2135, -223.3028,  -30.7627, -1096.9558, -223.3028,  0, 0, 0
L -30.7627, -1096.9558, -223.3028,  -43.6543, -1096.9591, -223.1930,  0, 0, 0
L -43.6543, -1096.9591, -223.0778,  -43.6513, -1089.3436, -221.9795,  0, 0, 0
L -43.6513, -1089.3436, -221.9795,  -49.9316, -1088.1022, -217.9508,  0, 0, 0
L -49.9316, -1088.1022, -217.9508,  -65.2115, -1088.2219, -216.7464,  0, 0, 0
L -65.2115, -1088.2219, -216.7464,  -76.0192, -1090.2640, -223.1424,  0, 0, 0
L -76.0192, -1090.2640, -223.1424,  -82.1602, -1092.5911, -223.1505,  0, 0, 0
L -82.1602, -1092.5911, -223.1505,  -86.9864, -1099.8873, -216.5195,  0, 0, 0
L -86.9864, -1099.8873, -216.5195,  -87.0172, -1111.3448, -216.3672,  0, 0, 0
L -87.0172, -1111.3448, -216.3672,  -82.3084, -1118.4540, -223.1506,  0, 0, 0
L -82.3084, -1118.4540, -223.1506,  -76.2069, -1120.5360, -223.1474,  0, 0, 0
L -76.2069, -1120.5360, -223.1474,  -65.4330, -1122.3466, -216.6533,  0, 0, 0
L -65.4330, -1122.3466, -216.6533,  -49.7669, -1122.5001, -217.4454,  0, 0, 0
L -49.7669, -1122.5001, -217.4454,  -43.6507, -1121.6891, -218.1075,  0, 0, 0
L -43.6507, -1121.6891, -218.1075,  -43.6531, -1114.8838, -223.1925,  0, 0, 0
L -43.6531, -1114.8838, -223.1789,  -30.7632, -1114.8823, -223.3028,  0, 0, 0
L -30.7632, -1114.8823, -223.3028,  -30.7619, -1129.6245, -223.3028,  0, 0, 0
L -30.7619, -1129.6245, -223.3028,  -38.5642, -1129.6245, -223.3027,  0, 0, 0
L -38.5642, -1129.6245, -223.3027,  -38.5532, -1169.2546, -223.3021,  0, 0, 0
L -38.5532, -1169.2546, -223.3021,  -33.6452, -1169.2577, -223.3028,  0, 0, 0
